id,outcome,category,sub_type,input,expected_intent,expected_tool,actual_intent,actual_tool,notes
swhp_053,failed,save_workhour,save_workhour_with_project,智慧园区8小时,clarify,,general_chat,,只指定项目和时长，缺日期，应触发追问
swhp_054,failed,save_workhour,save_workhour_with_project,数字化转型今天,clarify,,general_chat,,只指定项目和日期，缺时长，应触发追问
swhp_055,failed,save_workhour,save_workhour_with_project,帮我填一下ERP升级,clarify,,tool_execution,,只指定项目，缺日期和时长，应触发追问
swhp_056,failed,save_workhour,save_workhour_with_project,移动端改版报一下,clarify,,tool_execution,,只指定项目，缺日期和时长，应触发追问
swhp_057,failed,save_workhour,save_workhour_with_project,云迁移项目怎么填,clarify,,knowledge_qa,,询问如何填报，意图不明确，可能需要澄清
swhp_058,passed,save_workhour,save_workhour_with_project,AI平台今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,deptAdmin指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_059,passed,save_workhour,save_workhour_with_project,智慧园区昨天7小时,tool_execution,save_workhour,tool_execution,save_workhour,companyAdmin指定项目填报昨天7小时；project_id需要解析；必须传user_id
swhp_060,passed,save_workhour,save_workhour_with_project,数字化转型今天6小时,tool_execution,save_workhour,tool_execution,save_workhour,regionAdmin指定项目填报今天6小时；project_id需要解析；必须传user_id
swhp_061,passed,save_workhour,save_workhour_with_project,ERP升级今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,superAdmin指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_062,passed,save_workhour,save_workhour_with_project,移动端改版今天全天,tool_execution,save_workhour,tool_execution,save_workhour,全天应解析为8小时；project_id需要解析；必须传user_id
swhp_063,passed,save_workhour,save_workhour_with_project,云迁移项目今天半天,tool_execution,save_workhour,tool_execution,save_workhour,半天应解析为4小时；project_id需要解析；必须传user_id
swhp_064,failed,save_workhour,save_workhour_with_project,AI平台今天大半天,tool_execution,save_workhour,,query_project,大半天应解析为6小时；project_id需要解析；必须传user_id
swhp_065,failed,save_workhour,save_workhour_with_project,智慧园区今天小半天,tool_execution,save_workhour,,query_project,小半天应解析为2小时；project_id需要解析；必须传user_id
swhp_066,failed,save_workhour,save_workhour_with_project,数字化转型今天上午,tool_execution,save_workhour,,query_project,上午应解析为4小时；project_id需要解析；必须传user_id
swhp_067,failed,save_workhour,save_workhour_with_project,ERP升级今天下午,tool_execution,save_workhour,general_chat,,下午应解析为4小时；project_id需要解析；必须传user_id
swhp_068,passed,save_workhour,save_workhour_with_project,移动端改版2026-03-30填8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报2026-03-30；project_id需要解析；必须传user_id
swhp_069,passed,save_workhour,save_workhour_with_project,云迁移项目2026-04-02填7小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报2026-04-02；project_id需要解析；必须传user_id
swhp_070,failed,save_workhour,save_workhour_with_project,AI平台2026/03/31填6小时,tool_execution,save_workhour,,query_project,指定项目填报2026/03/31；project_id需要解析；必须传user_id
swhp_071,passed,save_workhour,save_workhour_with_project,智慧园区3/30填5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3/30；project_id需要解析；必须传user_id
swhp_072,passed,save_workhour,save_workhour_with_project,数字化转型4/1填8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报4/1；project_id需要解析；必须传user_id
swhp_073,passed,save_workhour,save_workhour_with_project,ERP升级项目昨天8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报昨天8小时；project_id需要解析；必须传user_id
swhp_074,passed,save_workhour,save_workhour_with_project,移动端改版前天7小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报前天7小时；project_id需要解析；必须传user_id
swhp_075,failed,save_workhour,save_workhour_with_project,云迁移大前天6小时,tool_execution,save_workhour,,query_project,指定项目填报大前天6小时；project_id需要解析；必须传user_id
swhp_076,failed,save_workhour,save_workhour_with_project,AI平台本周五8小时,tool_execution,save_workhour,,query_project,指定项目填报本周五8小时；project_id需要解析；必须传user_id
swhp_077,passed,save_workhour,save_workhour_with_project,智慧园区下周五4小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报下周五4小时；project_id需要解析；必须传user_id
swhp_078,failed,save_workhour,save_workhour_with_project,数字化转型上周二3小时,tool_execution,save_workhour,,query_project,指定项目填报上周二3小时；project_id需要解析；必须传user_id
swhp_079,passed,save_workhour,save_workhour_with_project,ERP升级上周六2小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报上周六2小时；project_id需要解析；必须传user_id
swhp_080,passed,save_workhour,save_workhour_with_project,移动端改版上周日1小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报上周日1小时；project_id需要解析；必须传user_id
swhr_001,passed,save_workhour,save_workhour_with_remark,AI平台今天8小时，做需求分析,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为需求分析
swhr_002,passed,save_workhour,save_workhour_with_remark,填报智慧园区项目昨天7小时，代码开发,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为代码开发
swhr_003,passed,save_workhour,save_workhour_with_remark,数字化转型今天6小时，测试用例编写,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为测试用例编写
swhr_004,passed,save_workhour,save_workhour_with_remark,ERP升级项目昨天8小时，会议讨论,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为会议讨论
swhr_005,passed,save_workhour,save_workhour_with_remark,移动端改版今天7小时，文档整理,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为文档整理
swhr_006,passed,save_workhour,save_workhour_with_remark,云迁移项目昨天填报6小时，做需求分析,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为需求分析
swhr_007,failed,save_workhour,save_workhour_with_remark,AI平台昨天8小时代码开发,tool_execution,save_workhour,,query_project,项目名称需解析，描述为代码开发
swhr_008,passed,save_workhour,save_workhour_with_remark,智慧园区今天8小时，测试用例编写,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为测试用例编写
swhr_009,passed,save_workhour,save_workhour_with_remark,填报数字化转型昨天7小时，会议讨论,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为会议讨论
swhr_010,passed,save_workhour,save_workhour_with_remark,ERP升级今天8小时文档整理,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为文档整理
swhr_011,passed,save_workhour,save_workhour_with_remark,移动端改版昨天6小时，需求分析,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为需求分析
swhr_012,passed,save_workhour,save_workhour_with_remark,云迁移项目今天填报8小时，代码开发,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为代码开发
swhr_013,passed,save_workhour,save_workhour_with_remark,AI平台今天7小时测试用例编写,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为测试用例编写
swhr_014,passed,save_workhour,save_workhour_with_remark,智慧园区项目昨天8小时，开会讨论,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为会议讨论
swhr_015,passed,save_workhour,save_workhour_with_remark,数字化转型今天8小时，整理文档,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为文档整理
swhr_016,passed,save_workhour,save_workhour_with_remark,ERP升级昨天6小时做需求分析,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为需求分析
swhr_017,passed,save_workhour,save_workhour_with_remark,移动端改版今天8小时代码开发工作,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为代码开发
swhr_018,passed,save_workhour,save_workhour_with_remark,云迁移项目昨天7小时，编写测试用例,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为测试用例编写
swhr_019,passed,save_workhour,save_workhour_with_remark,AI平台项目昨天8小时会议讨论,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为会议讨论
swhr_020,passed,save_workhour,save_workhour_with_remark,智慧园区今天6小时文档整理,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为文档整理
swhr_021,passed,save_workhour,save_workhour_with_remark,数字化转型昨天8小时，做需求调研分析,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为需求分析
swhr_022,passed,save_workhour,save_workhour_with_remark,ERP升级今天7小时代码开发,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为代码开发
swhr_023,passed,save_workhour,save_workhour_with_remark,移动端改版昨天8小时测试用例编写,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为测试用例编写
swhr_024,passed,save_workhour,save_workhour_with_remark,云迁移项目今天8小时，项目会议讨论,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为会议讨论
swhr_025,passed,save_workhour,save_workhour_with_remark,AI平台昨天6小时整理技术文档,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为文档整理
swhr_026,passed,save_workhour,save_workhour_with_remark,智慧园区项目今天8小时需求分析工作,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为需求分析
swhr_027,passed,save_workhour,save_workhour_with_remark,数字化转型今天7小时，开发新功能,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为代码开发
swhr_028,passed,save_workhour,save_workhour_with_remark,ERP升级昨天8小时编写测试用例,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为测试用例编写
swhr_029,passed,save_workhour,save_workhour_with_remark,移动端改版今天8小时开会讨论需求,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为会议讨论
swhr_030,passed,save_workhour,save_workhour_with_remark,云迁移项目昨天6小时文档整理工作,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为文档整理
swhr_031,passed,save_workhour,save_workhour_with_remark,填报AI平台今天8小时，需求调研分析,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为需求分析
swhr_032,passed,save_workhour,save_workhour_with_remark,智慧园区昨天7小时开发功能模块,tool_execution,save_workhour,tool_execution,save_workhour,项目名称需解析，描述为代码开发
